,ID1,ID2,H1,H2,Hx1G2,Hx2G1,N1m2,N2m1,R2b1,R1b2,N1,N2,Nuniq1,Nuniq2,Ntweets1,Nfriends1,Nmentions1,Ntweets2,Nfriends2,Nmentions2,KL12,KL21,Pi1,Pi2,Pix1G2,Pix2G1
7533,8ce34b7d2403eafa49f49007eebd20060394e47bcb886e1a7b10045d4cf0fb63,d0375aefe32a076e346df906815106934f20dcb3973f279703f4d895c3e6e9e6,7.246206,6.6357800000000005,8.584441,7.264765,38,74,7,1,20570,3465,5053,1260,2766,190,1309,281,93,287,1.338235,0.6289849999999992,0.4922732993440755,0.4520898260465687,0.3801066816699224,0.3881188714564971
7534,8ce34b7d2403eafa49f49007eebd20060394e47bcb886e1a7b10045d4cf0fb63,84c1825ba3fb2279443c8cd53287667a99e982e0f2bf9a0bd1aff13fc3247387,7.246206,7.4296570000000015,8.45659,8.182214,21,13,8,35,20570,35547,5053,8380,2766,190,1309,2663,722,2741,1.2103840000000003,0.7525569999999995,0.4922732993440755,0.5066369968345261,0.3910993647251419,0.4483097792798525
7535,8ce34b7d2403eafa49f49007eebd20060394e47bcb886e1a7b10045d4cf0fb63,86f36e3dcd0324b3778817d5f04ad4baaa89e0511713271800320d7fe3438c7e,7.246206,6.9303740000000005,7.905563000000001,8.093353,17,17,9,4,20570,2761,5053,1247,2766,190,1309,304,61,272,0.6593570000000009,1.162979,0.4922732993440755,0.4215547849140849,0.4377822906126887,0.29846497934647354
7536,8ce34b7d2403eafa49f49007eebd20060394e47bcb886e1a7b10045d4cf0fb63,05de3db2e26803f18886e0c62e4021effd71f4b6bd4b4a9ed9579c568a455c44,7.246206,6.473483,8.014822,9.224256,17,14,10,11,20570,3385,5053,1444,2766,190,1309,345,215,737,0.7686160000000006,2.7507730000000006,0.4922732993440755,0.4783312479699722,0.4286122708006601,0.1873838050542956
7537,8ce34b7d2403eafa49f49007eebd20060394e47bcb886e1a7b10045d4cf0fb63,01151253f99c165ab4efe97d0d87802a8799de1064df7ffad13a61a17c40c6ff,7.246206,7.148589,8.022746000000001,8.432097,15,9,11,42,20570,26321,5053,6362,2766,190,1309,2608,225,2117,0.7765400000000016,1.2835080000000003,0.4922732993440755,0.5133293799728101,0.42794559729824827,0.4099236821906768
7539,8ce34b7d2403eafa49f49007eebd20060394e47bcb886e1a7b10045d4cf0fb63,2d63fa545809399382c6a3a677aca5df719805a7046fc2291240445a78149cf1,7.246206,6.986342999999999,7.5228350000000015,9.33118,12,14,13,2,20570,2069,5053,1027,2766,190,1309,315,37,124,0.2766290000000007,2.344837000000001,0.4922732993440755,0.3985442787496237,0.4695848665747502,0.12009231045125356
7540,8ce34b7d2403eafa49f49007eebd20060394e47bcb886e1a7b10045d4cf0fb63,dfe012f08ea12e8ef5954f4b8d2e843651f434b295bc3d11e699117e89a8e182,7.246206,4.409263,5.081818,7.6214119999999985,9,3,14,1,20570,50,5053,38,2766,190,1309,11,2,4,-2.164388,3.212149,0.4922732993440755,0.3290434359612037,0.6619522258984892,0.0
7542,fd3ca3de1d31db81e5dafc34774ce1bd9a41f7a59bbda7ac9292e3c6de4767c7,590f0fed4c9ab6f80efd90196a3c8607066b4bad1a008c2ca669818ab86f4bec,7.0402770000000015,7.426189999999999,10.686872,8.488811,395,168,1,7,8637,10775,4217,4956,2385,64,3061,2567,136,3131,3.6465949999999987,1.0626210000000011,0.4983843625169549,0.4763356760370382,0.16644712673758713,0.3868619837349799
7543,fd3ca3de1d31db81e5dafc34774ce1bd9a41f7a59bbda7ac9292e3c6de4767c7,94108ab45663a88a15c3600d29a91569d0830c30d41aa79aa31fb257c4ea2f90,7.0402770000000015,5.989791,8.432797,8.291176,312,230,2,3,8637,5231,4217,2463,2385,64,3061,893,65,1695,1.3925200000000002,2.301385,0.4983843625169549,0.5562652494745645,0.379212360278431,0.3466745548741729
7547,fd3ca3de1d31db81e5dafc34774ce1bd9a41f7a59bbda7ac9292e3c6de4767c7,78fbbf23ea00e02fe67a95440be2630f4717a6307252dca737aca9115ce94041,7.0402770000000015,6.20487,8.473971,8.265096,46,72,6,8,8637,3209,4217,1577,2385,64,3061,679,66,1234,1.433694,2.060226,0.4983843625169549,0.5099669309396275,0.375574890038466,0.30548193278244185
7548,fd3ca3de1d31db81e5dafc34774ce1bd9a41f7a59bbda7ac9292e3c6de4767c7,3ea92a325d9f1b378e6a2a478f8cf7f64f9cc32d661bb3b3663fa423b56dd500,7.0402770000000015,8.673428,11.870365,11.083931,25,0,8,0,8637,3744,4217,2635,2385,64,3061,849,51,577,4.830087999999999,2.4105030000000003,0.4983843625169549,0.3158896976290513,0.03062994840070233,0.04962776365720852
7549,fd3ca3de1d31db81e5dafc34774ce1bd9a41f7a59bbda7ac9292e3c6de4767c7,4d40f7052bdf36a81c16997ad0452ff4db5e734594bcfd93aa333d1040b598f2,7.0402770000000015,7.8712860000000004,8.918516,9.873488,24,24,9,14,8637,3912,4217,2355,2385,64,3061,1463,62,1048,1.878239,2.002202,0.4983843625169549,0.382981141296894,0.3358268394105613,0.17903712704229746
7550,fd3ca3de1d31db81e5dafc34774ce1bd9a41f7a59bbda7ac9292e3c6de4767c7,da75af812dbc5c32473ce374a4a605953307c5b54945ccb0a57311a98fbbe9f0,7.0402770000000015,7.101477,10.007583,9.190447,16,27,10,7,8637,2358,4217,1431,2385,64,3061,758,35,676,2.967306,2.0889700000000007,0.4983843625169549,0.4159437251351251,0.23412072087593505,0.19015279009984468
7552,fd3ca3de1d31db81e5dafc34774ce1bd9a41f7a59bbda7ac9292e3c6de4767c7,9489dcdb74fbcdb792c84a1fb25c22ab3e993732ad5ed12289d40b23e923f6f5,7.0402770000000015,6.1737,7.029960000000001,9.57373,12,1,12,11,8637,205,4217,159,2385,64,3061,52,14,48,-0.010316999999999688,3.4000299999999988,0.4983843625169549,0.2699189888728301,0.4992416257971132,0.0
7553,fd3ca3de1d31db81e5dafc34774ce1bd9a41f7a59bbda7ac9292e3c6de4767c7,015c49d6c49d257734a16ec5067e9cc08cc0cce6973ff95e9cc8f5f04eb1b859,7.0402770000000015,7.233532,11.212648,8.701716000000001,9,3,13,44,8637,13562,4217,4519,2385,64,3061,2034,86,1522,4.172370999999999,1.4681840000000008,0.4983843625169549,0.4865485902086128,0.11048118862008884,0.3610170124219227
7555,fd3ca3de1d31db81e5dafc34774ce1bd9a41f7a59bbda7ac9292e3c6de4767c7,4934a411dc5236898a384a46a2ee72a3bd2bc72f6765ec69dd691449b848bebc,7.0402770000000015,7.4547149999999975,11.219997,10.153331,6,4,15,42,8637,5662,4217,2811,2385,64,3061,1657,83,1786,4.179719999999999,2.6986160000000003,0.4983843625169549,0.4355324491849157,0.1096670254243344,0.17143284863224872
7556,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,fb35e27dfdf2b4810b048c1b44e5141db465c4b7ff317b045e372fa824d68bf1,6.596075,5.772709,7.183722,8.946784,18,0,1,0,46357,27692,6330,3576,3198,65,1004,2830,113,2469,0.5876470000000005,3.174075,0.5561222658473921,0.5935107150323642,0.5102831992697617,0.31851859713884445
7557,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,618364d677143060404193a2e5763af3d1b9c5c9aa5fb06b948ffa9b2cdf77fd,6.596075,6.861257000000001,7.1291970000000005,8.57814,17,0,2,0,46357,20697,6330,4656,3198,65,1004,2368,145,1163,0.5331220000000005,1.7168829999999984,0.5561222658473921,0.518876126096396,0.5145766728537533,0.3742702200487663
7558,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,a9b4f350aac50a71443d84de9260564cdc3f9f27e8babdfcf705e0e154256e83,6.596075,6.841355,11.213885000000001,7.023664,15,0,3,0,46357,2610,6330,1132,3198,65,1004,272,51,115,4.617810000000001,0.18230900000000005,0.5561222658473921,0.4224018143349318,0.16270680619900804,0.4034817594577645
7559,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,17bb411394de00e892722730219e0a50ec31bd830f2d9e446c6a4643562e0196,6.596075,6.2096029999999995,6.864567,12.112751,13,0,4,0,46357,32197,6330,3939,3198,65,1004,2320,123,1428,0.2684920000000002,5.903148000000002,0.5561222658473921,0.5628467296334883,0.5352965308274679,0.0
7560,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,e906c3dcdbdb969530eb0415925685b7cf59824d5da6f21b6ec851e5ccb5e4b7,6.596075,6.652373,7.057786,9.709074000000001,11,0,5,0,46357,21405,6330,3970,3198,65,1004,2240,123,1301,0.4617110000000002,3.0567010000000012,0.5561222658473921,0.5270024222549754,0.5201871677908599,0.2565537467610253
7561,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,068cc628133746edf01830f9d3025742a26506a0e351e49e53a3363d4dba4ffb,6.596075,7.392492999999999,7.157561,9.808875,10,0,6,0,46357,33189,6330,7334,3198,65,1004,2561,504,1855,0.5614860000000004,2.4163820000000014,0.5561222658473921,0.5021485349601166,0.5123442464620699,0.305203626513936
7562,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,e8c07fe2466b93624e92e77cbe3fa85bd7c4bf88f374869dcb9d504a4cd237cb,6.596075,6.337754,7.96231,7.196817,7,0,7,0,46357,14753,6330,2693,3198,65,1004,1438,66,551,1.3662350000000003,0.8590629999999999,0.5561222658473921,0.531300175200612,0.4480323137902945,0.4556568203007639
7563,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,090c63ce46acf9409dad50c5d0b176ebecb8a1b4c62cdafcc8b0af92a72fc42c,6.596075,6.155851,6.979533999999999,10.732273,6,0,8,0,46357,14970,6330,2382,3198,65,1004,1511,91,1176,0.3834589999999993,4.576421999999999,0.5561222658473921,0.5399571400197085,0.5263187854298816,0.07868111926067088
7564,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,42a4d125633c46506bda47a37c187279ce6285805dbc17512a1909f04478cf65,6.596075,6.526774,7.3235410000000005,7.4809899999999985,5,0,9,0,46357,15656,6330,3222,3198,65,1004,1507,101,742,0.7274660000000006,0.9542159999999996,0.5561222658473921,0.5255708820471581,0.4992348792250033,0.4430440805613426
7565,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,a8f16e877e7c22ac5802db031437da619408c6859fdffb972abd622fc4fdad74,6.596075,6.043012,5.974559999999999,7.262813,3,0,10,0,46357,149,6330,121,3198,65,1004,12,4,7,-0.6215150000000005,1.2198010000000004,0.5561222658473921,0.2402412128047395,0.6035917287818039,0.0
7566,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,2f17432cf2c4e87d0555c056a2a53f4012b11d666062ce03fb6a66b059a938c2,6.596075,6.70935,7.0055960000000015,10.033429,3,0,11,0,46357,9747,6330,2741,3198,65,1004,941,120,544,0.4095210000000007,3.3240790000000002,0.5561222658473921,0.5000551735847168,0.5242785282513486,0.18119238060817264
7567,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,9811e63c7c648b2265192157f5b8a2ca1a7c0d5446af7c59dd7875a567ba12c3,6.596075,6.62325,7.052498,9.819686,3,0,12,0,46357,20952,6330,4145,3198,65,1004,1928,227,1103,0.456423,3.196436000000001,0.5561222658473921,0.5318081838790804,0.5206020586693578,0.2504023945129871
7568,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,48ebe99e1ec9cc0574031243c775276b423b6a88a0fa99363b67db9eab463856,6.596075,7.275361,7.1395740000000005,11.473903,2,0,13,0,46357,39295,6330,9302,3198,65,1004,2636,1123,3094,0.5434990000000006,4.198542,0.5561222658473921,0.5238622780622976,0.5137601999891512,0.1814881252563465
7569,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,b5d964a323d5f57763a4c2e8645de3f810eae5fd40204324ed8f0b3221abc8af,6.596075,6.569891,6.967103,9.874485,2,0,14,0,46357,16537,6330,3327,3198,65,1004,2539,222,1084,0.3710279999999999,3.3045940000000003,0.5561222658473921,0.5237839810540554,0.5272912795703286,0.2211488689945467
7570,9db666b4251572a89cc0e17d4e0fc8da0416f0a154490b35c9797f1c70ec09d0,a9e9c94dd0c9756fa9cd60c4aded03de8c71382686883019c734fb31e4bb2012,6.596075,6.893336,6.902286999999999,13.300082999999999,1,0,15,0,46357,27804,6330,5651,3198,65,1004,2143,348,1126,0.3062119999999995,6.4067469999999975,0.5561222658473921,0.5270038156982041,0.5323550016192381,0.0
7571,1c4ca600c2bb48229cb00d227a6326c803a831b5ff532020519ad46f3aa7eb10,54e70d66a1510be31bbe1e138400e3b37ca41c7ec7f44a70e4d65bcd6208b46d,6.7292960000000015,6.913753999999999,7.2065410000000005,9.516052,54,100,1,2,12852,22991,3687,4280,1212,195,463,1827,195,1206,0.4772449999999999,2.602298000000001,0.5163617666828857,0.5097405817096916,0.4760055274988815,0.282315911740352
7572,1c4ca600c2bb48229cb00d227a6326c803a831b5ff532020519ad46f3aa7eb10,3772ee26b5f1623319d53c31dd4b1a52feaabe63deed5fc748938e9e7776a659,6.7292960000000015,6.279285,8.312187,7.217511,22,12,2,26,12852,25752,3687,3680,1212,195,463,2738,104,1350,1.5828909999999992,0.9382260000000002,0.5163617666828857,0.5536050321505421,0.3792383719165602,0.4749454135542331
7574,1c4ca600c2bb48229cb00d227a6326c803a831b5ff532020519ad46f3aa7eb10,aa8aee673c5873eed1367d6ba3b0bb7ed441ffce20d7b5f0d07ed8428158e127,6.7292960000000015,7.291527,10.943218,7.553428,14,2,4,288,12852,33326,3687,7108,1212,195,463,2665,687,2341,4.213921999999998,0.26190099999999994,0.5163617666828857,0.5082679199287092,0.12136289147881855,0.4877806902982556
7576,1c4ca600c2bb48229cb00d227a6326c803a831b5ff532020519ad46f3aa7eb10,e0f06a4b14342cba1cf247e33aae825d0afb3212beabd2e005a9f5745f75ee38,6.7292960000000015,6.937659,11.088743,7.191078,12,0,6,0,12852,30936,3687,5940,1212,195,463,2782,299,2628,4.3594469999999985,0.2534190000000001,0.5163617666828857,0.5261935597873699,0.10496823448363277,0.506127615650336
7577,1c4ca600c2bb48229cb00d227a6326c803a831b5ff532020519ad46f3aa7eb10,0d2558231ead5a5fb6501f664c91853765beefd7394f9d78a06ccaa5e5cf030c,6.7292960000000015,6.881092999999999,8.698597,7.5991610000000005,11,6,7,107,12852,37382,3687,6680,1212,195,463,3196,527,3743,1.9693009999999989,0.7180680000000015,0.5163617666828857,0.53681121130232,0.34419981029540153,0.4805163085331513
7578,1c4ca600c2bb48229cb00d227a6326c803a831b5ff532020519ad46f3aa7eb10,787d7abe6177098532f5b926b7ce25e1ca89df65601295b8113f964de8fdcd70,6.7292960000000015,7.206016,7.137367,10.438203,8,8,8,14,12852,12741,3687,3896,1212,195,463,1214,164,821,0.4080709999999996,3.2321869999999997,0.5163617666828857,0.4795835560894771,0.4819045642012203,0.18229191006319148
7581,1c4ca600c2bb48229cb00d227a6326c803a831b5ff532020519ad46f3aa7eb10,98f114725976f96f4b8fec127ea8978368a8a8a5f3eb8e94a234cddba48f0604,6.7292960000000015,7.2232160000000025,10.099058,7.650182000000001,6,0,11,0,12852,36303,3687,7044,1212,195,463,3174,694,4519,3.369761999999999,0.4269660000000002,0.5163617666828857,0.5130869416055218,0.21022326087234489,0.4796281377124069
7583,1c4ca600c2bb48229cb00d227a6326c803a831b5ff532020519ad46f3aa7eb10,53441a5c626b4d4cee9c4e23a64b0f95b73df902e905c7aa22b26872a4dc194a,6.7292960000000015,6.239999,7.700753999999999,8.857613,4,0,13,0,12852,27003,3687,4737,1212,195,463,1936,710,1380,0.9714579999999984,2.617614000000001,0.5163617666828857,0.5696734857581917,0.4333472917902788,0.3511130617212664
7584,1c4ca600c2bb48229cb00d227a6326c803a831b5ff532020519ad46f3aa7eb10,aefa94b16893fbb99e3f1b95d32e17f00ba368018172c056f5d68ae37faf8a6a,6.7292960000000015,6.930652,7.397394999999999,9.650584,3,1,14,145,12852,22124,3687,5036,1212,195,463,1552,188,442,0.6680989999999989,2.719932,0.5163617666828857,0.5176726805784243,0.4596398966649046,0.28541016349801696
7585,1c4ca600c2bb48229cb00d227a6326c803a831b5ff532020519ad46f3aa7eb10,b6087941a9201f5359f3eaa57302026e05e75f6811d3aa3b85cbb06fd5dd7472,6.7292960000000015,6.708586,7.637303,9.013824000000001,3,5,15,44,12852,25615,3687,5460,1212,195,463,2365,485,1127,0.9080069999999996,2.305238000000001,0.5163617666828857,0.5397964509342107,0.4388757675062266,0.3490986389570729
7586,43454fd70d2a11a0063a2c7efe264c5f3350103dcc3e5983a11e3f1fcf603d77,22426b7a0782a03c421fe91ce8b96c086af4925b9d13738364ba50427edaedda,7.605739,7.3176190000000005,11.604477000000001,9.265087,77,0,1,0,30181,25910,8519,8257,2942,186,3021,2572,243,2200,3.9987380000000012,1.9474679999999989,0.4940494880938208,0.5144026391526875,0.15973024485765325,0.3603925039573967
7587,43454fd70d2a11a0063a2c7efe264c5f3350103dcc3e5983a11e3f1fcf603d77,c4bb5519aec5d384e3d6236a1eef81734ed3b3699c3aaa2d56a78a01c282e56e,7.605739,7.6337850000000005,10.709028,9.614298,34,0,2,0,30181,31650,8519,9399,2942,186,3021,3060,261,3691,3.103289,1.9805129999999995,0.4940494880938208,0.4973681166007394,0.2407721334581999,0.3417385631669825
7588,43454fd70d2a11a0063a2c7efe264c5f3350103dcc3e5983a11e3f1fcf603d77,8649c32a9933f2bd10f4fdd9b9bf5f16b0afb823542d8700c214d79b0eda227f,7.605739,7.174627,11.977865,9.234373,30,0,3,0,30181,33775,8519,8279,2942,186,3021,3130,213,4483,4.3721260000000015,2.059746,0.4940494880938208,0.5254350434131235,0.1240198727906074,0.3631122289302637
7589,43454fd70d2a11a0063a2c7efe264c5f3350103dcc3e5983a11e3f1fcf603d77,aefab72f012e11c21295e155ce3e4064108078be44a050c5e2f2f4b56eebc8db,7.605739,8.729836,9.573186,11.208588,30,0,4,0,30181,15668,8519,7314,2942,186,3021,2091,205,1700,1.967447,2.478752,0.4940494880938208,0.3953309039196413,0.33741875852188485,0.17973816146992394
7590,43454fd70d2a11a0063a2c7efe264c5f3350103dcc3e5983a11e3f1fcf603d77,6e197eb795a4392dacd831b1a2dd81c5a8c52d1b0bc5324877da4debf83d2c41,7.605739,7.561781,10.493756,9.438788,28,0,5,0,30181,28388,8519,8741,2942,186,3021,3029,173,3600,2.8880169999999996,1.8770070000000008,0.4940494880938208,0.4988485784476464,0.2595367602491168,0.35049184767792796
7592,43454fd70d2a11a0063a2c7efe264c5f3350103dcc3e5983a11e3f1fcf603d77,31cb22d88adc7fe93c29767842b9643561a965946fc110c70a67c458b697e3b4,7.605739,7.7649490000000005,9.354351,9.452324,20,0,7,0,30181,23837,8519,6512,2942,186,3021,2410,249,1746,1.7486119999999996,1.6873750000000003,0.4940494880938208,0.46574174374934,0.3554440923522805,0.3257540814120105
7593,43454fd70d2a11a0063a2c7efe264c5f3350103dcc3e5983a11e3f1fcf603d77,62d91e40b57fbff13bcfed4ff1a25bb2b27438e3eb3c0e16069172c24e61bca6,7.605739,6.622146000000001,9.949744,9.953231,19,0,8,0,30181,30069,8519,6772,2942,186,3021,3165,132,2142,2.344005000000001,3.331085,0.4940494880938208,0.5574366939043744,0.30598564825265223,0.2856515578734429
7594,43454fd70d2a11a0063a2c7efe264c5f3350103dcc3e5983a11e3f1fcf603d77,88d7d357af6271c14608a4d942712d4fe5a5d72104b0327671bbd0dbde9ddebc,7.605739,7.152089,11.634606,9.282128,17,0,9,0,30181,32419,8519,9191,2942,186,3021,3001,288,3545,4.028867,2.130039,0.4940494880938208,0.5324921843675158,0.1569001146594061,0.3670157712687112
7596,43454fd70d2a11a0063a2c7efe264c5f3350103dcc3e5983a11e3f1fcf603d77,f841c7e0e95bf79caddfd35121b67b6a96e05d3f517b5c3350806920dabc025a,7.605739,7.8098839999999985,8.955683,11.851191,12,0,11,0,30181,14338,8519,5172,2942,186,3021,1378,55,685,1.3499440000000007,4.0413070000000015,0.4940494880938208,0.4473266410655435,0.38786036416340064,0.06853568286908927
7598,43454fd70d2a11a0063a2c7efe264c5f3350103dcc3e5983a11e3f1fcf603d77,ecab4faa87e43d50bfefb41d0801178abc0e1416ca70bc9b87ed1e0d4b850ee8,7.605739,6.8034669999999995,9.359216,10.337003999999999,9,0,13,0,30181,31020,8519,8128,2942,186,3021,2459,173,2968,1.7534770000000002,3.5335369999999986,0.4940494880938208,0.5525693930700595,0.3550452028485271,0.2687939267570605
7599,43454fd70d2a11a0063a2c7efe264c5f3350103dcc3e5983a11e3f1fcf603d77,672f1673b63fcb29b4960e4d9fa3d50e43216dce38f4ba54e874b8d31487e47c,7.605739,7.210333,9.511811999999999,12.341097,9,0,14,0,30181,22100,8519,6504,2942,186,3021,2854,207,4393,1.9060729999999992,5.130763999999999,0.4940494880938208,0.5096977615629484,0.34249138021313946,0.04747555793281627
7600,43454fd70d2a11a0063a2c7efe264c5f3350103dcc3e5983a11e3f1fcf603d77,e8a37dffae728d70c712dc866e58db043504c7ab9cb700369f171e4fef9d74ff,7.605739,7.740625,11.74767,9.318894,8,0,15,0,30181,32657,8519,8852,2942,186,3021,3137,321,3345,4.141931,1.5782690000000006,0.4940494880938208,0.4858606728148088,0.14620443658835292,0.3612396007984371
7601,c5d28936687c761f7834371a7cd425eb48b4c4c0b9c9caba748ba8c157b01395,ab19882cfd34b445a085b9857cbc1becfa481bcf66910596e10456d797386cfd,6.3788620000000025,6.658517999999999,7.674519,7.174010000000001,134,0,1,0,31337,6691,5667,1941,2915,63,950,673,11,182,1.2956569999999994,0.5154920000000018,0.5675319517122519,0.481820709014804,0.464379074765948,0.4335393973918269
7603,c5d28936687c761f7834371a7cd425eb48b4c4c0b9c9caba748ba8c157b01395,e847696275fc738b2c3abf08dc7c328fe891ed66edb199c94361149bab1e721a,6.3788620000000025,6.793757,7.1563300000000005,9.46073,50,0,3,0,31337,17937,5667,4308,2915,63,950,1770,116,685,0.7774679999999998,2.666973,0.5675319517122519,0.5199895788531718,0.5062251291153588,0.28809200520553196
7604,c5d28936687c761f7834371a7cd425eb48b4c4c0b9c9caba748ba8c157b01395,6f7eae99a460aeff8b718258944a86ae8d0b8e28a7bfa9539799bd1a2e221d6b,6.3788620000000025,6.6189839999999975,10.446778,6.991525,13,0,4,0,31337,31738,5667,5455,2915,63,950,2823,95,698,4.067915999999999,0.3725410000000009,0.5675319517122519,0.5468239279500324,0.2236143480802291,0.5172531792258347
7606,c5d28936687c761f7834371a7cd425eb48b4c4c0b9c9caba748ba8c157b01395,dcc77de00278363a4e357a8d62103d61c6664b50625ee09ad33d3373fed8a75e,6.3788620000000025,7.226601,10.792288000000001,7.540201,6,0,6,0,31337,38216,5667,8185,2915,63,950,2657,268,1345,4.413426,0.3136000000000001,0.5675319517122519,0.5208819303530204,0.19080506248977028,0.496850858543748
7607,c5d28936687c761f7834371a7cd425eb48b4c4c0b9c9caba748ba8c157b01395,8debeda146b7bd4a900859d0303fcee5d2d59514ec2edeb7f429bb0c757c2100,6.3788620000000025,6.673294,12.119862,7.093675999999999,6,0,7,0,31337,26451,5667,4392,2915,63,950,2654,187,1508,5.740999999999999,0.4203819999999992,0.5675319517122519,0.5309175779898954,0.05136445390345977,0.4964012182836919
7608,c5d28936687c761f7834371a7cd425eb48b4c4c0b9c9caba748ba8c157b01395,c54f4c1a6f526c4d71daec1c256abcd99a4d67b5f2a09ad282151a36f98984be,6.3788620000000025,6.7265369999999995,7.285452999999999,10.612304,4,0,8,0,31337,29147,5667,5146,2915,63,950,2153,260,1473,0.9065909999999988,3.885767,0.5675319517122519,0.5352305907878766,0.4958739006878784,0.1973624551212258
7609,c5d28936687c761f7834371a7cd425eb48b4c4c0b9c9caba748ba8c157b01395,ec46ebea97149b8faca58f3b6eb86420f85707b3a4b96ce9d5fec855022844ca,6.3788620000000025,6.416894999999999,9.685732000000002,6.806264,3,0,9,0,31337,7305,5667,1778,2915,63,950,706,46,209,3.3068700000000013,0.3893690000000003,0.5675319517122519,0.4982130780029066,0.2931598789825675,0.4617539549055504
